,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
gapdh_hos1,51.0,119.0,108.0,91.0,90.0,50.0,52.0,57.0,74.0,59.0,59.0,83.0
hda1_rpd3,51.0,58.0,187.0,128.0,104.0,22.0,31.0,30.0,131.0,74.0,249.0,57.0
swd3_hmt2,51.0,51.0,58.0,61.0,37.0,15.0,64.0,90.0,216.0,200.0,179.0,23.0
nut2_htl1,51.0,28.0,72.0,59.0,97.0,32.0,56.0,58.0,107.0,113.0,200.0,51.0
spp1_ldb7,51.0,46.0,65.0,65.0,87.0,312.0,35.0,43.0,63.0,69.0,142.0,604.0
eaf3_ada2,51.0,37.0,37.0,35.0,35.0,36.0,679.0,412.0,264.0,359.0,311.0,52.0
arp9_empty,51.0,107.0,153.0,149.0,308.0,44.0,425.0,241.0,263.0,232.0,257.0,59.0
pyk2_hat2,51.0,66.0,78.0,51.0,107.0,22.0,175.0,113.0,133.0,213.0,108.0,35.0
bre2_ldb7,50.0,91.0,135.0,68.0,211.0,124.0,65.0,59.0,118.0,117.0,240.0,1556.0
med4_tdh3,50.0,156.0,185.0,143.0,108.0,49.0,114.0,73.0,113.0,105.0,189.0,76.0
cac2_DAM,50.0,133.0,90.0,93.0,136.0,70.0,62.0,87.0,139.0,105.0,70.0,40.0
vps71_med7,50.0,110.0,184.0,131.0,131.0,28.0,150.0,142.0,181.0,274.0,257.0,65.0
bre2_DAM,50.0,127.0,317.0,132.0,213.0,68.0,138.0,86.0,142.0,120.0,257.0,78.0
rtt102_vps71,50.0,35.0,59.0,43.0,45.0,45.0,167.0,246.0,347.0,322.0,203.0,60.0
eaf5_hmt2,49.0,47.0,70.0,30.0,52.0,33.0,73.0,186.0,107.0,137.0,236.0,37.0
nut2_DAM,49.0,61.0,66.0,52.0,35.0,87.0,269.0,409.0,294.0,285.0,444.0,131.0
pyk2_bre2,49.0,70.0,92.0,74.0,96.0,48.0,174.0,171.0,122.0,171.0,238.0,4327.0
spp1_rpd3,49.0,73.0,66.0,48.0,60.0,28.0,59.0,63.0,57.0,100.0,147.0,48.0
lge1_hat2,49.0,87.0,184.0,115.0,89.0,30.0,99.0,122.0,116.0,86.0,66.0,32.0
vp16_htl1,49.0,106.0,178.0,131.0,180.0,78.0,80.0,93.0,162.0,191.0,282.0,260.0
eaf5_rpd3,49.0,64.0,61.0,49.0,45.0,39.0,233.0,58.0,94.0,93.0,164.0,52.0
gapdh_gcn5,49.0,36.0,49.0,33.0,44.0,25.0,41.0,49.0,79.0,158.0,228.0,76.0
rpd3_hat1,49.0,91.0,114.0,84.0,17.0,16.0,27.0,16.0,47.0,345.0,636.0,39.0
mig1_tdh3,49.0,40.0,56.0,57.0,60.0,38.0,106.0,229.0,442.0,449.0,478.0,127.0
bre2_hos1,48.0,53.0,109.0,85.0,70.0,13.0,80.0,107.0,86.0,96.0,128.0,41.0
pyk1_DAM,48.0,44.0,81.0,53.0,86.0,21.0,137.0,144.0,369.0,284.0,435.0,44.0
pyk1_hhf2,47.0,35.0,50.0,24.0,40.0,26.0,37.0,22.0,39.0,37.0,35.0,53.0
hos2_nhp6a,47.0,72.0,68.0,33.0,46.0,22.0,20.0,84.0,64.0,62.0,109.0,20.0
vps71_hat1,46.0,30.0,46.0,44.0,39.0,36.0,365.0,353.0,358.0,270.0,248.0,52.0
bre2_ada2,46.0,108.0,81.0,73.0,71.0,32.0,197.0,219.0,242.0,170.0,335.0,67.0
vps71_eaf3,46.0,92.0,63.0,91.0,109.0,14.0,28.0,25.0,59.0,79.0,84.0,35.0
nhp6a_rpd3,46.0,50.0,65.0,40.0,46.0,32.0,142.0,99.0,85.0,52.0,68.0,51.0
hos1_bre2,46.0,32.0,43.0,19.0,99.0,10.0,23.0,58.0,52.0,57.0,102.0,22.0
swc5_mig1,46.0,34.0,40.0,44.0,34.0,31.0,111.0,98.0,278.0,280.0,283.0,58.0
htl1_ada2,46.0,55.0,83.0,47.0,59.0,31.0,331.0,194.0,177.0,234.0,200.0,87.0
btt1_hos1,46.0,23.0,63.0,97.0,101.0,27.0,92.0,172.0,288.0,351.0,410.0,52.0
hat2_hos2,46.0,39.0,39.0,44.0,32.0,37.0,1771.0,228.0,415.0,320.0,405.0,55.0
hmt2_mig1,46.0,34.0,51.0,46.0,42.0,115.0,47.0,28.0,46.0,46.0,46.0,70.0
nhp6a_cdc36,46.0,57.0,44.0,33.0,63.0,45.0,143.0,58.0,69.0,56.0,41.0,37.0
hda1_snf11,45.0,49.0,83.0,33.0,57.0,24.0,35.0,64.0,148.0,77.0,71.0,38.0
hos2_esa1,45.0,60.0,113.0,91.0,69.0,22.0,83.0,91.0,177.0,184.0,196.0,46.0
vps71_sus1,44.0,72.0,117.0,69.0,78.0,31.0,39.0,35.0,32.0,62.0,37.0,33.0
eaf5_ldb7,44.0,103.0,179.0,103.0,223.0,490.0,59.0,113.0,207.0,209.0,199.0,847.0
vps71_hhf2,44.0,13.0,40.0,17.0,35.0,11.0,22.0,18.0,19.0,12.0,19.0,13.0
vp16_arp6,44.0,98.0,100.0,61.0,76.0,34.0,58.0,165.0,144.0,169.0,136.0,46.0
med4_arp6,44.0,82.0,41.0,67.0,85.0,18.0,75.0,89.0,40.0,80.0,173.0,32.0
gapdh_cac2,44.0,45.0,52.0,62.0,63.0,35.0,52.0,42.0,75.0,79.0,172.0,79.0
cac2_eaf5,44.0,70.0,59.0,44.0,30.0,10.0,27.0,58.0,17.0,48.0,30.0,14.0
hos2_tdh3,44.0,38.0,46.0,38.0,41.0,40.0,340.0,323.0,460.0,493.0,606.0,66.0
gcn5_hmt2,44.0,78.0,165.0,40.0,61.0,625.0,57.0,41.0,107.0,52.0,94.0,62.0
gcn5_hat2,44.0,36.0,87.0,26.0,18.0,17.0,103.0,128.0,62.0,130.0,189.0,33.0
hhf2_ies5,43.0,67.0,99.0,92.0,109.0,16.0,23.0,18.0,17.0,17.0,13.0,31.0
med7_esa1,43.0,50.0,71.0,38.0,46.0,18.0,27.0,18.0,20.0,37.0,44.0,31.0
nhp6a_ldb7,43.0,55.0,61.0,43.0,59.0,31.0,149.0,145.0,179.0,131.0,188.0,116.0
eaf3_snf11,43.0,98.0,179.0,58.0,70.0,36.0,69.0,60.0,104.0,98.0,91.0,42.0
sus1_swc5,43.0,8.0,65.0,16.0,20.0,10.0,53.0,60.0,36.0,41.0,40.0,16.0
lge1_sus1,43.0,78.0,119.0,77.0,56.0,18.0,14.0,51.0,141.0,16.0,33.0,17.0
ada2_esa1,43.0,52.0,47.0,42.0,39.0,36.0,480.0,177.0,473.0,386.0,223.0,64.0
rpd3_gapdh,42.0,26.0,19.0,19.0,33.0,13.0,18.0,13.0,34.0,17.0,55.0,27.0
hst2_eaf3,42.0,76.0,65.0,64.0,47.0,14.0,226.0,88.0,123.0,85.0,131.0,24.0
hst2_rtt102,42.0,24.0,33.0,11.0,13.0,10.0,165.0,131.0,56.0,42.0,38.0,17.0
pyk2_pyk1,42.0,52.0,52.0,80.0,55.0,18.0,33.0,133.0,114.0,249.0,322.0,35.0
hst2_hmt2,42.0,42.0,70.0,49.0,65.0,69.0,27.0,36.0,47.0,20.0,22.0,34.0
rpd3_sfh1,42.0,49.0,80.0,84.0,101.0,39.0,48.0,99.0,121.0,80.0,129.0,58.0
ies5_sfh1,42.0,50.0,155.0,168.0,368.0,44.0,63.0,50.0,230.0,170.0,564.0,84.0
hos1_ies5,41.0,109.0,160.0,147.0,161.0,14.0,17.0,16.0,26.0,23.0,23.0,31.0
pyk2_ldb7,41.0,39.0,71.0,53.0,161.0,45.0,40.0,29.0,58.0,88.0,155.0,847.0
hos2_bre2,41.0,27.0,24.0,35.0,36.0,6.0,165.0,155.0,102.0,140.0,108.0,22.0
rpd3_pyk1,41.0,61.0,51.0,49.0,64.0,41.0,97.0,262.0,168.0,189.0,309.0,3894.0
hst2_cac2,41.0,24.0,23.0,43.0,14.0,17.0,73.0,181.0,122.0,77.0,44.0,25.0
hat2_sfh1,41.0,51.0,57.0,50.0,55.0,47.0,150.0,152.0,239.0,341.0,395.0,63.0
sir2_cdc36,41.0,40.0,45.0,46.0,43.0,38.0,100.0,179.0,228.0,248.0,346.0,65.0
hos1_pyk1,41.0,79.0,100.0,76.0,39.0,7.0,11.0,39.0,43.0,35.0,47.0,15.0
mig1_ada2,41.0,31.0,41.0,25.0,41.0,102.0,14.0,19.0,21.0,12.0,32.0,18.0
nhp6a_rtt102,41.0,50.0,44.0,35.0,36.0,26.0,131.0,86.0,114.0,63.0,75.0,54.0
nhp10_arp6,41.0,76.0,50.0,120.0,105.0,36.0,44.0,32.0,37.0,44.0,52.0,52.0
hhf2_hat1,41.0,35.0,41.0,39.0,50.0,30.0,719.0,504.0,658.0,765.0,920.0,69.0
mig1_nut2,40.0,63.0,73.0,39.0,30.0,41.0,35.0,54.0,151.0,112.0,313.0,53.0
hos2_hhf2,40.0,137.0,121.0,82.0,38.0,25.0,30.0,181.0,140.0,122.0,146.0,38.0
hos1_htl1,40.0,51.0,85.0,48.0,57.0,43.0,69.0,30.0,65.0,185.0,257.0,511.0
hst2_hhf2,40.0,33.0,42.0,26.0,23.0,13.0,22.0,13.0,19.0,24.0,22.0,26.0
spp1_htl1,40.0,33.0,68.0,30.0,85.0,18.0,42.0,62.0,41.0,61.0,57.0,27.0
ada2_eaf5,40.0,81.0,116.0,76.0,105.0,26.0,204.0,66.0,71.0,59.0,66.0,67.0
hmt2_pyk1,40.0,32.0,47.0,42.0,45.0,39.0,714.0,734.0,821.0,677.0,657.0,60.0
esa1_nhp6a,40.0,67.0,125.0,65.0,57.0,29.0,166.0,154.0,168.0,234.0,159.0,1097.0
arp6_esa1,40.0,37.0,67.0,18.0,30.0,5.0,21.0,72.0,93.0,67.0,87.0,12.0
htl1_hos1,40.0,117.0,222.0,119.0,111.0,29.0,214.0,167.0,192.0,212.0,310.0,210.0
hst2_ies5,39.0,40.0,43.0,16.0,25.0,18.0,88.0,69.0,103.0,144.0,98.0,36.0
hst2_btt1,39.0,28.0,101.0,35.0,34.0,17.0,289.0,187.0,131.0,106.0,73.0,18.0
hos1_cdc36,39.0,57.0,54.0,35.0,124.0,43.0,46.0,36.0,45.0,45.0,55.0,59.0
mig1_eaf3,38.0,52.0,152.0,90.0,184.0,85.0,79.0,70.0,129.0,152.0,178.0,126.0
spp1_rtt102,38.0,75.0,132.0,70.0,59.0,29.0,26.0,38.0,61.0,27.0,44.0,40.0
hda1_hat1,38.0,50.0,44.0,79.0,76.0,13.0,51.0,49.0,207.0,177.0,279.0,28.0
mig1_htl1,38.0,35.0,62.0,47.0,99.0,49.0,68.0,47.0,114.0,125.0,303.0,113.0
pyk1_tdh3,37.0,33.0,31.0,31.0,24.0,33.0,158.0,116.0,101.0,79.0,76.0,45.0
hat1_snf11,37.0,46.0,38.0,51.0,83.0,44.0,30.0,53.0,118.0,38.0,57.0,36.0
sfh1_sfh1,37.0,30.0,72.0,47.0,54.0,16.0,12.0,16.0,126.0,81.0,44.0,41.0
hda1_rtt102,37.0,31.0,26.0,28.0,68.0,17.0,46.0,82.0,224.0,201.0,196.0,14.0
hmt2_rpd3,37.0,12.0,23.0,25.0,26.0,23.0,95.0,138.0,220.0,168.0,243.0,36.0
hos2_hmt2,37.0,45.0,44.0,28.0,26.0,34.0,213.0,162.0,238.0,232.0,506.0,83.0
hhf2_cac2,37.0,26.0,28.0,17.0,24.0,25.0,305.0,472.0,378.0,336.0,261.0,46.0
arp9_hat2,37.0,79.0,80.0,70.0,185.0,30.0,63.0,251.0,181.0,200.0,169.0,34.0
hos1_hat1,37.0,47.0,87.0,41.0,41.0,36.0,69.0,46.0,91.0,159.0,343.0,57.0
eaf5_htl1,37.0,32.0,56.0,57.0,94.0,19.0,15.0,34.0,45.0,38.0,69.0,25.0
pyk1_hos1,36.0,34.0,39.0,37.0,32.0,31.0,502.0,366.0,1298.0,1224.0,787.0,58.0
btt1_swd3,36.0,50.0,56.0,25.0,33.0,12.0,101.0,73.0,97.0,72.0,121.0,49.0
ldb7_arp9,36.0,39.0,96.0,119.0,175.0,23.0,29.0,17.0,37.0,33.0,19.0,55.0
arp6_tdh3,36.0,111.0,95.0,92.0,61.0,16.0,19.0,16.0,16.0,19.0,18.0,25.0
eaf5_gcn5,36.0,104.0,77.0,72.0,68.0,31.0,77.0,114.0,64.0,63.0,74.0,45.0
cac2_sir2,36.0,28.0,33.0,27.0,31.0,31.0,130.0,140.0,198.0,308.0,275.0,46.0
eaf3_sus1,36.0,55.0,53.0,39.0,34.0,45.0,281.0,306.0,175.0,338.0,169.0,34.0
hos2_ada2,36.0,76.0,70.0,91.0,133.0,15.0,33.0,55.0,85.0,123.0,209.0,20.0
spp1_cac2,35.0,30.0,14.0,22.0,16.0,32.0,256.0,218.0,164.0,191.0,932.0,37.0
hat2_arp9,35.0,31.0,44.0,42.0,23.0,19.0,305.0,349.0,376.0,339.0,288.0,1956.0
hda1_lge1,35.0,48.0,39.0,65.0,121.0,25.0,117.0,75.0,142.0,199.0,191.0,53.0
swc5_esa1,35.0,68.0,137.0,52.0,119.0,18.0,22.0,25.0,95.0,69.0,62.0,40.0
mig1_cac2,35.0,43.0,72.0,53.0,87.0,35.0,122.0,74.0,144.0,128.0,180.0,55.0
mig1_ldb7,34.0,33.0,83.0,73.0,158.0,429.0,35.0,34.0,113.0,112.0,119.0,181.0
pyk2_ada2,34.0,42.0,36.0,22.0,34.0,28.0,81.0,82.0,181.0,155.0,162.0,58.0
ies5_spp1,34.0,33.0,33.0,60.0,22.0,31.0,87.0,189.0,287.0,292.0,283.0,47.0
swd3_sfh1,34.0,77.0,106.0,66.0,102.0,15.0,28.0,23.0,27.0,20.0,128.0,39.0
ada2_hos1,34.0,56.0,34.0,29.0,33.0,24.0,205.0,201.0,185.0,113.0,142.0,43.0
hda1_sfh1,33.0,28.0,29.0,30.0,40.0,12.0,18.0,9.0,20.0,14.0,18.0,28.0
ies5_swd3,33.0,18.0,21.0,16.0,47.0,10.0,21.0,93.0,223.0,234.0,138.0,21.0
nhp6a_htl1,33.0,41.0,27.0,44.0,56.0,16.0,35.0,43.0,36.0,25.0,27.0,19.0
swd3_sus1,33.0,19.0,27.0,22.0,16.0,20.0,155.0,137.0,196.0,253.0,170.0,33.0
lge1_med7,32.0,36.0,54.0,26.0,29.0,28.0,235.0,273.0,182.0,352.0,290.0,50.0
lge1_swc5,32.0,50.0,57.0,69.0,64.0,21.0,30.0,108.0,106.0,87.0,134.0,37.0
hda1_vp16,32.0,75.0,216.0,96.0,154.0,29.0,37.0,68.0,130.0,273.0,375.0,560.0
hat1_sfh1,32.0,52.0,23.0,31.0,37.0,23.0,98.0,68.0,172.0,153.0,253.0,50.0
pyk2_empty,31.0,108.0,111.0,95.0,139.0,16.0,20.0,110.0,324.0,251.0,397.0,39.0
esa1_hos1,31.0,11.0,33.0,35.0,18.0,15.0,12.0,21.0,42.0,49.0,54.0,23.0
pyk2_sfh1,31.0,145.0,216.0,204.0,332.0,50.0,181.0,130.0,135.0,257.0,459.0,68.0
hos2_htl1,31.0,32.0,58.0,129.0,47.0,23.0,51.0,109.0,73.0,126.0,229.0,29.0
ldb7_sfh1,31.0,63.0,166.0,214.0,453.0,63.0,35.0,26.0,38.0,33.0,37.0,48.0
hst2_pyk2,31.0,32.0,29.0,15.0,42.0,23.0,440.0,334.0,325.0,61.0,117.0,53.0
arp9_sfh1,31.0,18.0,28.0,18.0,29.0,21.0,59.0,60.0,86.0,171.0,178.0,1418.0
mig1_hat2,31.0,48.0,112.0,89.0,76.0,27.0,41.0,44.0,53.0,70.0,59.0,28.0
hmt2_swd3,30.0,29.0,33.0,18.0,31.0,32.0,27.0,30.0,44.0,25.0,39.0,38.0
htl1_pyk1,30.0,65.0,95.0,171.0,84.0,24.0,72.0,32.0,33.0,36.0,51.0,49.0
spp1_ada2,30.0,19.0,29.0,21.0,15.0,32.0,140.0,169.0,191.0,210.0,202.0,192.0
hos2_hos2,30.0,89.0,82.0,51.0,58.0,27.0,283.0,265.0,234.0,294.0,303.0,59.0
nhp10_cac2,29.0,41.0,100.0,118.0,193.0,59.0,76.0,90.0,177.0,103.0,118.0,14.0
ldb7_bre2,29.0,27.0,36.0,58.0,157.0,31.0,42.0,64.0,144.0,150.0,359.0,50.0
vps71_nhp10,29.0,50.0,38.0,26.0,26.0,28.0,139.0,347.0,217.0,335.0,91.0,35.0
cac2_cac2,29.0,105.0,119.0,82.0,66.0,16.0,23.0,65.0,19.0,31.0,15.0,22.0
hda1_med4,29.0,30.0,28.0,29.0,52.0,17.0,21.0,36.0,25.0,94.0,266.0,33.0
hos2_swd3,29.0,24.0,41.0,35.0,24.0,25.0,234.0,181.0,365.0,251.0,227.0,48.0
pyk1_ies5,29.0,24.0,39.0,23.0,23.0,27.0,24.0,21.0,47.0,56.0,33.0,31.0
hos2_sus1,29.0,62.0,46.0,37.0,29.0,26.0,24.0,22.0,33.0,23.0,41.0,28.0
ies5_bre2,29.0,152.0,140.0,187.0,145.0,16.0,23.0,20.0,23.0,84.0,18.0,27.0
eaf3_med4,29.0,46.0,56.0,67.0,151.0,72.0,306.0,257.0,312.0,268.0,323.0,303.0
vps71_nut2,29.0,30.0,94.0,59.0,65.0,11.0,19.0,17.0,37.0,21.0,91.0,22.0
hmt2_pyk2,29.0,11.0,19.0,25.0,15.0,18.0,58.0,20.0,36.0,120.0,36.0,28.0
hda1_mig1,28.0,20.0,37.0,20.0,23.0,26.0,74.0,44.0,121.0,190.0,166.0,37.0
nhp6a_DAM,28.0,21.0,19.0,21.0,33.0,21.0,29.0,30.0,61.0,48.0,69.0,37.0
hmt2_rtt102,28.0,20.0,31.0,11.0,21.0,23.0,234.0,167.0,277.0,205.0,249.0,32.0
hda1_empty,28.0,31.0,34.0,28.0,28.0,27.0,48.0,91.0,172.0,443.0,611.0,28.0
arp9_srb7,28.0,23.0,45.0,68.0,94.0,27.0,150.0,217.0,254.0,230.0,309.0,33.0
sus1_ldb7,27.0,24.0,71.0,44.0,71.0,146.0,39.0,46.0,44.0,41.0,76.0,1081.0
spp1_nut2,27.0,21.0,28.0,28.0,21.0,23.0,112.0,106.0,103.0,126.0,217.0,26.0
arp6_bre2,27.0,21.0,24.0,25.0,12.0,17.0,66.0,97.0,102.0,116.0,150.0,29.0
hst2_pyk1,27.0,90.0,53.0,22.0,34.0,14.0,262.0,112.0,108.0,28.0,52.0,32.0
hos2_hst2,27.0,17.0,30.0,25.0,20.0,22.0,143.0,265.0,211.0,246.0,426.0,30.0
spp1_btt1,27.0,55.0,50.0,36.0,50.0,13.0,9.0,13.0,20.0,30.0,44.0,200.0
esa1_htl1,27.0,63.0,121.0,89.0,153.0,21.0,90.0,69.0,33.0,34.0,75.0,33.0
ldb7_ada2,27.0,88.0,162.0,170.0,141.0,12.0,26.0,19.0,25.0,23.0,25.0,31.0
arp6_pyk1,27.0,25.0,21.0,29.0,35.0,25.0,39.0,25.0,34.0,36.0,32.0,38.0
eaf3_sfh1,26.0,69.0,123.0,97.0,197.0,46.0,120.0,46.0,232.0,149.0,466.0,100.0
hos1_pyk2,26.0,55.0,36.0,19.0,38.0,8.0,49.0,16.0,8.0,12.0,65.0,15.0
swd3_med7,26.0,24.0,41.0,22.0,26.0,32.0,130.0,370.0,291.0,247.0,213.0,41.0
eaf3_pyk2,26.0,51.0,43.0,59.0,47.0,22.0,140.0,253.0,266.0,263.0,227.0,35.0
sfh1_rtt102,26.0,16.0,17.0,20.0,39.0,6.0,36.0,13.0,30.0,23.0,17.0,21.0
hhf2_hmt2,26.0,95.0,90.0,53.0,41.0,19.0,138.0,59.0,72.0,27.0,102.0,20.0
dpd4_esa1,26.0,31.0,73.0,74.0,58.0,30.0,70.0,182.0,204.0,167.0,187.0,66.0
cac2_htl1,26.0,55.0,127.0,47.0,56.0,14.0,31.0,132.0,124.0,60.0,187.0,37.0
ldb7_swc5,26.0,18.0,28.0,28.0,25.0,28.0,37.0,19.0,24.0,24.0,28.0,46.0
pyk2_arp9,25.0,29.0,24.0,32.0,66.0,9.0,128.0,44.0,59.0,84.0,42.0,28.0
hos1_hat2,25.0,17.0,24.0,34.0,52.0,19.0,56.0,80.0,102.0,174.0,101.0,31.0
hat2_btt1,25.0,83.0,85.0,49.0,49.0,10.0,73.0,37.0,79.0,51.0,39.0,17.0
hmt2_hmt2,25.0,28.0,35.0,24.0,34.0,36.0,66.0,21.0,45.0,49.0,39.0,47.0
eaf3_swc5,25.0,27.0,32.0,26.0,40.0,12.0,17.0,105.0,130.0,176.0,201.0,23.0
cac2_hos2,25.0,46.0,25.0,38.0,80.0,19.0,82.0,123.0,150.0,167.0,110.0,35.0
nhp6a_nut2,25.0,32.0,31.0,31.0,25.0,16.0,296.0,176.0,167.0,99.0,137.0,82.0
mig1_swc5,25.0,34.0,50.0,50.0,45.0,33.0,54.0,74.0,147.0,170.0,344.0,47.0
spp1_bre2,25.0,51.0,97.0,81.0,65.0,40.0,25.0,17.0,55.0,46.0,23.0,40.0
sus1_eaf5,24.0,35.0,76.0,22.0,60.0,14.0,33.0,135.0,9.0,19.0,26.0,8.0
bre2_cdc36,24.0,22.0,40.0,12.0,26.0,15.0,22.0,13.0,24.0,25.0,17.0,29.0
sfh1_swc5,24.0,21.0,13.0,16.0,18.0,19.0,29.0,57.0,70.0,84.0,91.0,36.0
hos1_eaf3,24.0,76.0,77.0,41.0,72.0,17.0,51.0,65.0,98.0,120.0,173.0,37.0
ies5_ada2,24.0,18.0,22.0,22.0,25.0,26.0,54.0,121.0,76.0,79.0,134.0,32.0
vps71_sfh1,24.0,45.0,57.0,64.0,96.0,267.0,67.0,74.0,123.0,158.0,267.0,1082.0
hmt2_hhf2,24.0,15.0,17.0,14.0,18.0,19.0,352.0,265.0,352.0,413.0,239.0,34.0
vps71_rpd3,24.0,92.0,45.0,56.0,53.0,15.0,32.0,11.0,25.0,25.0,24.0,17.0
hat2_htl1,23.0,32.0,58.0,36.0,93.0,145.0,131.0,54.0,39.0,37.0,74.0,22.0
sfh1_hmt2,23.0,18.0,27.0,51.0,35.0,8.0,56.0,65.0,104.0,53.0,114.0,30.0
swc5_hos2,23.0,32.0,22.0,32.0,27.0,30.0,110.0,71.0,170.0,215.0,165.0,50.0
cac2_hst2,23.0,20.0,42.0,18.0,26.0,8.0,14.0,11.0,18.0,11.0,47.0,20.0
hos2_ldb7,23.0,43.0,85.0,53.0,119.0,243.0,23.0,33.0,47.0,46.0,281.0,95.0
bre2_nhp6a,23.0,44.0,61.0,52.0,45.0,12.0,67.0,55.0,106.0,88.0,137.0,24.0
hat1_DAM,23.0,34.0,35.0,29.0,27.0,6.0,83.0,19.0,48.0,34.0,24.0,13.0
hmt2_swc5,23.0,72.0,93.0,56.0,62.0,22.0,26.0,35.0,25.0,62.0,20.0,25.0
rpd3_lge1,23.0,20.0,31.0,25.0,26.0,22.0,548.0,272.0,149.0,210.0,193.0,44.0
hat2_cdc36,22.0,20.0,19.0,15.0,25.0,11.0,141.0,153.0,122.0,118.0,307.0,36.0
spp1_DAM,22.0,53.0,71.0,51.0,86.0,31.0,42.0,73.0,70.0,68.0,72.0,21.0
gcn5_swc5,22.0,41.0,59.0,20.0,56.0,15.0,91.0,42.0,25.0,37.0,71.0,27.0
mig1_nhp6a,22.0,20.0,32.0,30.0,51.0,9.0,19.0,46.0,73.0,61.0,111.0,35.0
hst2_nhp6a,22.0,23.0,20.0,20.0,29.0,12.0,262.0,88.0,49.0,41.0,50.0,32.0
lge1_cac2,22.0,22.0,21.0,13.0,12.0,11.0,37.0,123.0,174.0,197.0,187.0,24.0
sfh1_gapdh,22.0,28.0,20.0,20.0,38.0,23.0,236.0,162.0,237.0,364.0,406.0,58.0
hda1_ada2,22.0,19.0,33.0,19.0,18.0,13.0,119.0,102.0,278.0,341.0,381.0,46.0
esa1_hhf2,21.0,93.0,66.0,86.0,37.0,14.0,16.0,13.0,18.0,21.0,23.0,25.0
gapdh_nhp10,21.0,21.0,37.0,12.0,40.0,27.0,29.0,16.0,25.0,26.0,17.0,28.0
bre2_spp1,21.0,37.0,64.0,36.0,36.0,14.0,69.0,97.0,155.0,175.0,244.0,23.0
pyk1_swc5,21.0,11.0,21.0,11.0,20.0,21.0,26.0,29.0,135.0,22.0,32.0,27.0
swc5_htl1,21.0,44.0,107.0,75.0,164.0,25.0,17.0,27.0,45.0,51.0,57.0,31.0
ldb7_pyk2,21.0,19.0,18.0,19.0,15.0,20.0,23.0,11.0,24.0,18.0,13.0,32.0
sus1_rtt102,21.0,19.0,16.0,24.0,13.0,16.0,196.0,128.0,95.0,66.0,96.0,23.0
sus1_arp9,21.0,34.0,23.0,10.0,47.0,23.0,233.0,96.0,111.0,58.0,93.0,42.0
eaf5_DAM,21.0,37.0,64.0,53.0,93.0,231.0,43.0,34.0,40.0,30.0,35.0,21.0
hos1_ada2,21.0,58.0,67.0,42.0,79.0,20.0,18.0,38.0,41.0,99.0,201.0,74.0
cac2_hos1,21.0,21.0,52.0,38.0,22.0,10.0,13.0,55.0,78.0,48.0,163.0,18.0
ies5_swc5,21.0,40.0,55.0,132.0,205.0,68.0,60.0,90.0,134.0,242.0,284.0,85.0
arp6_rpd3,21.0,23.0,41.0,10.0,21.0,9.0,90.0,126.0,103.0,191.0,66.0,30.0
hhf2_med7,20.0,14.0,14.0,14.0,22.0,27.0,60.0,82.0,156.0,100.0,208.0,26.0
sus1_htl1,20.0,33.0,53.0,38.0,38.0,15.0,22.0,21.0,30.0,60.0,74.0,28.0
gapdh_spp1,20.0,11.0,29.0,13.0,20.0,17.0,22.0,12.0,18.0,15.0,25.0,32.0
spp1_tdh3,20.0,33.0,36.0,32.0,27.0,24.0,736.0,348.0,465.0,404.0,414.0,57.0
hmt2_ldb7,20.0,30.0,76.0,61.0,211.0,21.0,30.0,43.0,78.0,59.0,62.0,18.0
ldb7_spp1,20.0,21.0,32.0,89.0,102.0,28.0,33.0,82.0,229.0,286.0,706.0,992.0
hmt2_bre2,20.0,15.0,24.0,24.0,22.0,24.0,27.0,98.0,166.0,146.0,190.0,28.0
nut2_vps71,20.0,45.0,81.0,53.0,41.0,13.0,186.0,137.0,137.0,104.0,93.0,15.0
spp1_swc5,20.0,33.0,88.0,44.0,37.0,15.0,28.0,23.0,53.0,72.0,67.0,42.0
sfh1_snf11,19.0,58.0,56.0,45.0,70.0,18.0,25.0,12.0,30.0,22.0,27.0,111.0
swd3_ldb7,19.0,24.0,34.0,29.0,51.0,386.0,23.0,18.0,35.0,47.0,55.0,21.0
arp6_swc5,19.0,26.0,43.0,40.0,33.0,10.0,139.0,155.0,120.0,129.0,107.0,18.0
arp6_ldb7,19.0,30.0,52.0,30.0,60.0,11.0,23.0,15.0,33.0,44.0,94.0,889.0
swc5_cac2,19.0,21.0,35.0,15.0,24.0,3.0,17.0,8.0,15.0,41.0,51.0,6.0
gcn5_med4,19.0,20.0,17.0,16.0,16.0,27.0,21.0,6.0,26.0,29.0,29.0,35.0
hos1_esa1,19.0,40.0,27.0,21.0,26.0,21.0,19.0,37.0,83.0,77.0,130.0,22.0
eaf5_hos2,19.0,27.0,56.0,17.0,24.0,25.0,43.0,20.0,40.0,27.0,45.0,20.0
lge1_htl1,18.0,53.0,76.0,32.0,30.0,6.0,10.0,23.0,18.0,36.0,52.0,11.0
med4_vps71,18.0,52.0,66.0,65.0,124.0,22.0,100.0,203.0,118.0,146.0,285.0,30.0
lge1_sfh1,18.0,12.0,22.0,42.0,19.0,9.0,43.0,42.0,63.0,48.0,103.0,24.0
