,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
rpd3_pyk1,55.0,87.0,50.0,53.0,66.0,36.0,464.0,544.0,581.0,498.0,389.0,433.0
swc5_ada2,55.0,129.0,133.0,229.0,297.0,38.0,80.0,175.0,214.0,92.0,245.0,443.0
dpd4_hos1,55.0,78.0,138.0,187.0,233.0,55.0,472.0,145.0,438.0,188.0,257.0,47.0
nhp6a_arp9,55.0,102.0,183.0,146.0,343.0,56.0,598.0,587.0,507.0,816.0,442.0,52.0
swc5_arp9,55.0,106.0,205.0,150.0,85.0,59.0,301.0,318.0,448.0,497.0,563.0,58.0
ada2_eaf5,55.0,70.0,75.0,65.0,172.0,26.0,477.0,289.0,339.0,357.0,136.0,268.0
arp6_lge1,55.0,85.0,69.0,63.0,100.0,12.0,23.0,84.0,37.0,49.0,42.0,15.0
gcn5_gapdh,55.0,115.0,179.0,138.0,221.0,34.0,242.0,352.0,435.0,324.0,370.0,123.0
arp9_mig1,55.0,55.0,64.0,47.0,60.0,46.0,821.0,935.0,1152.0,1041.0,977.0,1023.0
mig1_hos2,55.0,50.0,106.0,114.0,64.0,15.0,167.0,91.0,99.0,89.0,125.0,11.0
empty_nhp10,54.0,154.0,214.0,194.0,301.0,75.0,699.0,1542.0,802.0,774.0,833.0,74.0
hhf2_DAM,54.0,7.0,38.0,17.0,44.0,4.0,9.0,24.0,46.0,68.0,105.0,504.0
nhp6a_bre2,54.0,120.0,172.0,209.0,181.0,58.0,897.0,994.0,1014.0,1075.0,1055.0,68.0
swd3_sfh1,53.0,55.0,48.0,53.0,83.0,44.0,28.0,35.0,41.0,39.0,105.0,39.0
arp9_empty,53.0,95.0,119.0,247.0,458.0,42.0,617.0,367.0,407.0,389.0,444.0,54.0
hos2_esa1,53.0,71.0,118.0,88.0,105.0,140.0,146.0,259.0,444.0,281.0,307.0,130.0
rpd3_sfh1,53.0,59.0,126.0,79.0,114.0,38.0,195.0,106.0,148.0,102.0,92.0,44.0
swc5_mig1,53.0,36.0,50.0,21.0,56.0,50.0,338.0,328.0,354.0,295.0,354.0,37.0
eaf3_lge1,52.0,124.0,108.0,107.0,208.0,53.0,497.0,322.0,462.0,479.0,464.0,54.0
hos1_eaf3,52.0,100.0,42.0,66.0,72.0,23.0,473.0,235.0,249.0,332.0,415.0,29.0
nhp10_cac2,52.0,230.0,162.0,154.0,83.0,11.0,366.0,269.0,233.0,180.0,250.0,19.0
mig1_htl1,52.0,121.0,66.0,66.0,90.0,58.0,72.0,155.0,173.0,198.0,306.0,31.0
swc5_hos1,52.0,20.0,45.0,49.0,83.0,14.0,20.0,11.0,22.0,20.0,21.0,18.0
pyk1_bre2,51.0,58.0,42.0,42.0,64.0,33.0,199.0,162.0,150.0,161.0,98.0,31.0
gapdh_DAM,51.0,79.0,118.0,120.0,187.0,359.0,41.0,86.0,43.0,57.0,63.0,100.0
eaf3_tdh3,51.0,65.0,67.0,49.0,65.0,53.0,179.0,93.0,171.0,122.0,118.0,69.0
hda1_rpd3,51.0,63.0,86.0,74.0,76.0,21.0,140.0,168.0,117.0,89.0,164.0,38.0
htl1_hhf2,51.0,69.0,61.0,29.0,71.0,59.0,960.0,520.0,970.0,647.0,598.0,640.0
gapdh_cac2,51.0,61.0,70.0,43.0,76.0,43.0,51.0,79.0,60.0,123.0,138.0,68.0
ada2_sir2,51.0,53.0,44.0,29.0,71.0,49.0,903.0,546.0,1017.0,496.0,472.0,61.0
eaf5_btt1,50.0,98.0,88.0,90.0,113.0,23.0,170.0,174.0,69.0,96.0,169.0,29.0
ada2_vps71,50.0,121.0,140.0,120.0,125.0,11.0,49.0,32.0,67.0,60.0,245.0,134.0
hos1_ies5,50.0,128.0,176.0,107.0,68.0,15.0,13.0,12.0,26.0,13.0,23.0,20.0
arp6_ies5,50.0,75.0,83.0,44.0,79.0,54.0,1075.0,835.0,918.0,808.0,572.0,71.0
ies5_nut2,50.0,181.0,211.0,237.0,162.0,176.0,301.0,82.0,274.0,351.0,186.0,475.0
empty_swd3,50.0,102.0,181.0,68.0,113.0,53.0,1390.0,1029.0,1254.0,790.0,916.0,102.0
btt1_eaf5,50.0,61.0,59.0,71.0,74.0,35.0,836.0,418.0,472.0,277.0,441.0,1242.0
dpd4_esa1,50.0,40.0,41.0,32.0,41.0,47.0,86.0,166.0,153.0,107.0,134.0,51.0
ada2_swd3,49.0,96.0,94.0,86.0,85.0,40.0,205.0,63.0,70.0,64.0,44.0,54.0
ies5_arp9,49.0,315.0,165.0,138.0,225.0,78.0,148.0,50.0,284.0,454.0,536.0,39.0
pyk2_ada2,49.0,34.0,50.0,31.0,35.0,26.0,122.0,280.0,296.0,366.0,282.0,38.0
nhp10_tdh3,49.0,213.0,151.0,171.0,189.0,34.0,77.0,62.0,230.0,196.0,180.0,52.0
mig1_tdh3,49.0,60.0,58.0,51.0,92.0,36.0,1148.0,1232.0,1136.0,842.0,1020.0,48.0
nhp6a_cac2,49.0,122.0,189.0,134.0,327.0,32.0,44.0,167.0,344.0,286.0,191.0,37.0
nhp6a_DAM,49.0,83.0,113.0,68.0,209.0,64.0,531.0,671.0,605.0,479.0,835.0,214.0
vps71_med7,49.0,119.0,163.0,112.0,184.0,84.0,206.0,143.0,417.0,298.0,488.0,47.0
nut2_htl1,48.0,66.0,75.0,63.0,98.0,32.0,423.0,285.0,405.0,436.0,467.0,43.0
hat2_hos2,48.0,55.0,63.0,33.0,58.0,44.0,813.0,636.0,660.0,620.0,521.0,756.0
pyk1_ada2,48.0,70.0,62.0,47.0,90.0,33.0,42.0,44.0,59.0,59.0,73.0,70.0
htl1_pyk1,48.0,97.0,118.0,85.0,129.0,33.0,67.0,46.0,56.0,49.0,50.0,35.0
swd3_hmt2,48.0,56.0,145.0,83.0,78.0,14.0,178.0,64.0,170.0,149.0,249.0,27.0
rtt102_sir2,48.0,57.0,101.0,76.0,151.0,40.0,64.0,46.0,78.0,114.0,140.0,59.0
hst2_pyk1,47.0,50.0,93.0,77.0,102.0,31.0,521.0,168.0,199.0,300.0,239.0,18.0
hos1_cdc36,47.0,69.0,120.0,89.0,209.0,36.0,61.0,42.0,53.0,52.0,47.0,48.0
hmt2_mig1,47.0,66.0,63.0,57.0,65.0,43.0,42.0,54.0,47.0,69.0,50.0,61.0
sfh1_ies5,47.0,79.0,111.0,117.0,78.0,381.0,497.0,380.0,477.0,423.0,646.0,53.0
hst2_btt1,46.0,100.0,143.0,87.0,101.0,16.0,381.0,433.0,146.0,314.0,294.0,13.0
ies5_sfh1,46.0,232.0,280.0,130.0,455.0,72.0,87.0,195.0,441.0,279.0,391.0,335.0
swd3_rpd3,46.0,34.0,70.0,59.0,72.0,16.0,11.0,21.0,20.0,29.0,21.0,20.0
nut2_DAM,46.0,82.0,52.0,83.0,116.0,67.0,582.0,862.0,714.0,739.0,1043.0,58.0
esa1_rtt102,46.0,130.0,109.0,97.0,161.0,36.0,22.0,41.0,83.0,100.0,86.0,26.0
hmt2_ldb7,45.0,94.0,82.0,68.0,150.0,22.0,18.0,33.0,43.0,47.0,70.0,19.0
hst2_pyk2,45.0,37.0,43.0,25.0,39.0,29.0,642.0,476.0,802.0,707.0,781.0,153.0
vps71_hat2,45.0,125.0,219.0,234.0,286.0,66.0,610.0,507.0,871.0,671.0,671.0,69.0
eaf3_empty,45.0,101.0,91.0,74.0,119.0,45.0,588.0,494.0,258.0,241.0,338.0,60.0
hmt2_btt1,45.0,110.0,164.0,84.0,144.0,28.0,45.0,39.0,57.0,35.0,55.0,31.0
cac2_hst2,45.0,12.0,27.0,77.0,47.0,125.0,10.0,12.0,31.0,35.0,89.0,18.0
hhf2_hat1,45.0,56.0,45.0,27.0,51.0,33.0,1078.0,512.0,559.0,640.0,759.0,64.0
eaf3_med4,45.0,86.0,122.0,113.0,283.0,88.0,656.0,445.0,378.0,624.0,831.0,505.0
hat1_DAM,45.0,48.0,72.0,64.0,102.0,10.0,66.0,94.0,162.0,103.0,207.0,16.0
hos1_ada2,44.0,61.0,65.0,75.0,126.0,21.0,35.0,65.0,105.0,375.0,528.0,322.0
hos2_hos2,44.0,84.0,93.0,70.0,83.0,32.0,485.0,414.0,625.0,457.0,631.0,128.0
swc5_hhf2,44.0,515.0,207.0,146.0,138.0,34.0,197.0,74.0,146.0,136.0,226.0,30.0
hda1_hmt2,44.0,55.0,66.0,23.0,67.0,9.0,84.0,182.0,53.0,94.0,226.0,29.0
hda1_empty,44.0,28.0,40.0,11.0,34.0,18.0,247.0,288.0,275.0,148.0,314.0,62.0
lge1_vp16,44.0,149.0,126.0,119.0,114.0,33.0,388.0,214.0,376.0,244.0,587.0,57.0
lge1_spp1,43.0,107.0,102.0,84.0,156.0,7.0,63.0,9.0,35.0,9.0,26.0,13.0
med4_tdh3,43.0,86.0,105.0,113.0,180.0,49.0,120.0,111.0,128.0,172.0,114.0,55.0
spp1_rpd3,43.0,44.0,90.0,89.0,80.0,27.0,90.0,60.0,108.0,151.0,249.0,48.0
hat2_arp9,43.0,56.0,47.0,30.0,58.0,36.0,301.0,292.0,307.0,404.0,557.0,41.0
eaf5_gcn5,43.0,70.0,73.0,57.0,102.0,42.0,138.0,104.0,111.0,80.0,131.0,41.0
med4_swd3,43.0,108.0,63.0,49.0,69.0,44.0,379.0,370.0,296.0,351.0,479.0,366.0
ldb7_sfh1,43.0,71.0,118.0,193.0,110.0,34.0,40.0,24.0,50.0,45.0,46.0,34.0
pyk2_pyk2,42.0,99.0,106.0,112.0,243.0,38.0,162.0,44.0,169.0,569.0,59.0,36.0
hmt2_pyk1,42.0,45.0,58.0,34.0,63.0,44.0,673.0,232.0,496.0,508.0,530.0,42.0
hos2_spp1,42.0,65.0,86.0,56.0,109.0,37.0,561.0,505.0,1176.0,1158.0,586.0,67.0
esa1_swd3,42.0,183.0,186.0,287.0,219.0,21.0,20.0,21.0,26.0,22.0,25.0,26.0
ada2_esa1,42.0,58.0,52.0,35.0,63.0,53.0,1221.0,557.0,1130.0,599.0,653.0,54.0
cac2_hos1,42.0,48.0,69.0,39.0,83.0,11.0,67.0,62.0,92.0,186.0,197.0,346.0
swd3_med7,42.0,38.0,38.0,25.0,42.0,27.0,843.0,302.0,443.0,297.0,358.0,47.0
hos2_btt1,42.0,65.0,77.0,44.0,82.0,60.0,52.0,308.0,1110.0,929.0,1057.0,50.0
arp9_dpd4,42.0,147.0,314.0,276.0,219.0,42.0,17.0,21.0,19.0,33.0,35.0,32.0
eaf5_bre2,42.0,67.0,38.0,27.0,45.0,30.0,1483.0,379.0,334.0,250.0,244.0,34.0
spp1_tdh3,42.0,49.0,60.0,42.0,56.0,37.0,260.0,412.0,611.0,663.0,697.0,43.0
rtt102_vps71,42.0,52.0,58.0,29.0,48.0,40.0,332.0,446.0,203.0,149.0,192.0,64.0
pyk2_bre2,41.0,80.0,99.0,40.0,63.0,55.0,426.0,316.0,216.0,567.0,258.0,147.0
hda1_lge1,41.0,73.0,75.0,66.0,169.0,38.0,91.0,132.0,84.0,134.0,105.0,44.0
bre2_nhp6a,41.0,36.0,35.0,41.0,65.0,9.0,327.0,171.0,230.0,204.0,202.0,20.0
hhf2_ldb7,40.0,10.0,29.0,26.0,40.0,11.0,81.0,123.0,179.0,190.0,285.0,11.0
pyk1_hhf2,40.0,37.0,41.0,30.0,46.0,28.0,37.0,44.0,49.0,71.0,44.0,40.0
hos2_tdh3,40.0,51.0,56.0,37.0,57.0,45.0,1313.0,472.0,702.0,932.0,772.0,43.0
arp9_srb7,40.0,36.0,69.0,94.0,114.0,20.0,167.0,278.0,290.0,506.0,338.0,118.0
eaf3_ada2,40.0,147.0,45.0,39.0,43.0,29.0,1019.0,520.0,799.0,700.0,574.0,130.0
swc5_esa1,40.0,131.0,115.0,67.0,74.0,53.0,42.0,102.0,108.0,80.0,108.0,17.0
ies5_swc5,39.0,77.0,140.0,81.0,279.0,26.0,119.0,163.0,530.0,242.0,271.0,32.0
vps71_eaf3,39.0,68.0,98.0,96.0,157.0,20.0,58.0,47.0,117.0,142.0,258.0,17.0
sfh1_vp16,38.0,631.0,87.0,47.0,58.0,30.0,35.0,25.0,36.0,31.0,27.0,41.0
mig1_pyk1,38.0,83.0,50.0,56.0,70.0,18.0,81.0,66.0,73.0,31.0,63.0,24.0
lge1_sus1,38.0,32.0,42.0,44.0,36.0,8.0,78.0,79.0,107.0,164.0,64.0,13.0
swc5_tdh3,38.0,24.0,25.0,38.0,41.0,18.0,111.0,103.0,194.0,157.0,266.0,17.0
esa1_spp1,38.0,103.0,113.0,103.0,99.0,35.0,444.0,224.0,368.0,445.0,599.0,161.0
esa1_btt1,38.0,88.0,100.0,68.0,106.0,42.0,180.0,345.0,331.0,310.0,312.0,470.0
gcn5_srb7,38.0,147.0,139.0,116.0,182.0,30.0,236.0,365.0,249.0,326.0,339.0,47.0
spp1_hos1,38.0,30.0,65.0,71.0,71.0,12.0,18.0,13.0,16.0,16.0,20.0,21.0
gapdh_gcn5,38.0,46.0,51.0,42.0,46.0,43.0,52.0,39.0,125.0,272.0,360.0,97.0
hat2_cac2,37.0,10.0,15.0,7.0,26.0,42.0,69.0,227.0,250.0,155.0,169.0,10.0
hos1_hat1,37.0,70.0,58.0,64.0,82.0,37.0,138.0,104.0,248.0,423.0,329.0,33.0
hst2_cac2,37.0,39.0,23.0,20.0,137.0,13.0,172.0,333.0,322.0,378.0,353.0,14.0
mig1_hat2,37.0,91.0,150.0,104.0,136.0,27.0,200.0,220.0,212.0,216.0,279.0,26.0
arp9_bre2,37.0,100.0,92.0,123.0,149.0,32.0,710.0,512.0,769.0,708.0,545.0,45.0
arp6_pyk1,36.0,34.0,31.0,30.0,41.0,26.0,26.0,35.0,37.0,49.0,36.0,25.0
cac2_esa1,36.0,41.0,59.0,64.0,142.0,12.0,147.0,75.0,110.0,189.0,174.0,555.0
hda1_sfh1,36.0,34.0,46.0,25.0,52.0,23.0,17.0,17.0,18.0,10.0,19.0,21.0
mig1_hmt2,36.0,131.0,126.0,117.0,126.0,22.0,80.0,61.0,76.0,117.0,81.0,40.0
nhp6a_rpd3,35.0,115.0,93.0,48.0,64.0,30.0,188.0,386.0,224.0,160.0,154.0,30.0
mig1_cdc36,35.0,139.0,181.0,119.0,273.0,12.0,18.0,19.0,25.0,17.0,21.0,17.0
sus1_hos2,35.0,42.0,73.0,16.0,39.0,24.0,93.0,180.0,349.0,180.0,232.0,971.0
lge1_med7,35.0,27.0,37.0,24.0,33.0,29.0,489.0,665.0,594.0,652.0,582.0,50.0
hhf2_hmt2,35.0,75.0,118.0,88.0,89.0,22.0,128.0,142.0,54.0,124.0,70.0,31.0
hos2_hmt2,35.0,41.0,41.0,32.0,53.0,39.0,338.0,289.0,340.0,298.0,339.0,370.0
pyk1_tdh3,35.0,49.0,40.0,33.0,31.0,27.0,86.0,147.0,86.0,120.0,165.0,45.0
med7_eaf5,35.0,43.0,76.0,56.0,47.0,24.0,419.0,326.0,418.0,357.0,497.0,34.0
bre2_hos1,35.0,129.0,69.0,133.0,104.0,22.0,210.0,213.0,97.0,201.0,117.0,27.0
pyk1_pyk1,35.0,40.0,62.0,23.0,53.0,30.0,32.0,27.0,42.0,47.0,87.0,1167.0
lge1_hos2,34.0,32.0,19.0,8.0,15.0,11.0,102.0,127.0,118.0,87.0,91.0,373.0
eaf5_ies5,34.0,55.0,42.0,53.0,44.0,29.0,207.0,206.0,324.0,221.0,322.0,68.0
vps71_sfh1,34.0,56.0,90.0,43.0,99.0,31.0,255.0,176.0,213.0,185.0,336.0,45.0
hst2_htl1,34.0,81.0,94.0,71.0,177.0,10.0,311.0,108.0,105.0,117.0,198.0,12.0
hos1_ldb7,34.0,52.0,108.0,95.0,118.0,12.0,203.0,194.0,148.0,74.0,190.0,286.0
vps71_hat1,34.0,43.0,47.0,28.0,54.0,37.0,672.0,537.0,686.0,387.0,756.0,188.0
hat1_snf11,34.0,42.0,45.0,103.0,120.0,29.0,67.0,143.0,216.0,101.0,234.0,38.0
ies5_spp1,34.0,37.0,113.0,31.0,54.0,26.0,170.0,463.0,873.0,983.0,745.0,33.0
esa1_vps71,33.0,62.0,169.0,52.0,127.0,25.0,367.0,211.0,379.0,228.0,510.0,91.0
eaf3_sfh1,33.0,83.0,187.0,132.0,278.0,27.0,240.0,239.0,272.0,391.0,580.0,41.0
btt1_arp6,33.0,30.0,84.0,106.0,71.0,29.0,36.0,197.0,110.0,114.0,97.0,2214.0
pyk1_hos1,33.0,53.0,48.0,29.0,47.0,42.0,351.0,128.0,320.0,245.0,195.0,31.0
spp1_cac2,33.0,27.0,23.0,27.0,38.0,28.0,476.0,244.0,323.0,219.0,434.0,40.0
ldb7_htl1,33.0,98.0,55.0,42.0,94.0,9.0,17.0,7.0,46.0,27.0,66.0,7.0
arp9_hat2,33.0,149.0,99.0,81.0,192.0,21.0,155.0,218.0,189.0,202.0,307.0,45.0
spp1_rtt102,33.0,108.0,141.0,107.0,102.0,64.0,20.0,29.0,41.0,62.0,67.0,39.0
cac2_eaf5,33.0,56.0,60.0,38.0,62.0,11.0,222.0,29.0,202.0,47.0,63.0,9.0
cac2_tdh3,33.0,44.0,62.0,69.0,157.0,17.0,25.0,20.0,22.0,22.0,22.0,23.0
gapdh_nhp10,33.0,29.0,27.0,42.0,18.0,28.0,35.0,36.0,26.0,27.0,33.0,37.0
eaf3_swc5,33.0,8.0,36.0,32.0,80.0,12.0,66.0,214.0,170.0,236.0,196.0,218.0
hmt2_rpd3,32.0,41.0,23.0,19.0,37.0,24.0,188.0,216.0,83.0,185.0,325.0,34.0
pyk2_swc5,32.0,53.0,123.0,115.0,140.0,13.0,24.0,15.0,17.0,19.0,22.0,25.0
hmt2_rtt102,32.0,32.0,32.0,18.0,42.0,19.0,190.0,112.0,124.0,268.0,143.0,35.0
hmt2_hmt2,32.0,37.0,48.0,29.0,28.0,19.0,50.0,35.0,77.0,64.0,60.0,44.0
hos1_hat2,32.0,30.0,30.0,36.0,84.0,24.0,293.0,637.0,251.0,221.0,214.0,18.0
hmt2_pyk2,32.0,25.0,26.0,21.0,21.0,21.0,26.0,44.0,63.0,124.0,31.0,33.0
ies5_hos2,32.0,235.0,536.0,274.0,333.0,39.0,364.0,224.0,679.0,385.0,634.0,48.0
hos1_rtt102,32.0,72.0,32.0,33.0,55.0,82.0,63.0,41.0,192.0,101.0,180.0,17.0
pyk2_pyk1,31.0,38.0,55.0,79.0,56.0,30.0,288.0,242.0,282.0,228.0,287.0,25.0
vps71_ldb7,31.0,86.0,81.0,62.0,75.0,20.0,15.0,36.0,147.0,123.0,159.0,17.0
vps71_pyk2,31.0,107.0,113.0,60.0,88.0,25.0,383.0,112.0,188.0,322.0,276.0,108.0
cac2_sir2,30.0,32.0,54.0,35.0,45.0,25.0,658.0,276.0,533.0,344.0,420.0,47.0
hos2_swd3,30.0,46.0,44.0,27.0,57.0,23.0,574.0,390.0,370.0,290.0,354.0,28.0
spp1_ada2,30.0,39.0,28.0,32.0,41.0,19.0,418.0,349.0,310.0,285.0,436.0,36.0
ies5_ada2,30.0,25.0,32.0,21.0,68.0,18.0,101.0,156.0,478.0,272.0,306.0,28.0
pyk2_rtt102,29.0,89.0,136.0,152.0,163.0,32.0,98.0,66.0,92.0,116.0,149.0,94.0
ldb7_spp1,29.0,25.0,41.0,36.0,47.0,23.0,89.0,93.0,287.0,467.0,342.0,44.0
btt1_hos1,29.0,95.0,81.0,37.0,173.0,35.0,211.0,249.0,306.0,499.0,529.0,34.0
ada2_hos1,29.0,69.0,81.0,37.0,97.0,23.0,307.0,141.0,212.0,268.0,362.0,33.0
hat2_cdc36,28.0,38.0,76.0,30.0,29.0,19.0,101.0,312.0,99.0,188.0,292.0,21.0
hmt2_bre2,28.0,28.0,23.0,24.0,32.0,29.0,101.0,58.0,135.0,108.0,106.0,33.0
pyk1_swc5,28.0,19.0,21.0,15.0,24.0,24.0,17.0,43.0,35.0,37.0,28.0,22.0
hat2_htl1,28.0,65.0,49.0,45.0,92.0,17.0,93.0,141.0,145.0,499.0,217.0,16.0
mig1_DAM,28.0,104.0,210.0,165.0,319.0,252.0,101.0,169.0,140.0,191.0,308.0,57.0
hat1_sfh1,28.0,29.0,37.0,19.0,54.0,28.0,196.0,157.0,200.0,240.0,367.0,35.0
bre2_cdc36,28.0,39.0,68.0,22.0,43.0,26.0,23.0,21.0,29.0,29.0,20.0,19.0
ldb7_swc5,28.0,24.0,30.0,20.0,25.0,28.0,39.0,29.0,30.0,36.0,30.0,28.0
pyk1_ies5,27.0,36.0,26.0,19.0,27.0,27.0,31.0,28.0,28.0,25.0,43.0,30.0
hos1_med7,27.0,51.0,40.0,37.0,75.0,10.0,50.0,17.0,70.0,78.0,126.0,15.0
hos2_nhp6a,27.0,36.0,79.0,38.0,74.0,24.0,475.0,87.0,164.0,158.0,166.0,29.0
hmt2_swd3,27.0,22.0,46.0,30.0,39.0,28.0,32.0,30.0,41.0,41.0,28.0,54.0
ldb7_ada2,27.0,116.0,121.0,92.0,107.0,22.0,31.0,29.0,39.0,36.0,36.0,32.0
cac2_rtt102,27.0,103.0,64.0,107.0,88.0,22.0,32.0,136.0,112.0,113.0,166.0,44.0
pyk1_hos2,27.0,33.0,56.0,16.0,37.0,29.0,18.0,30.0,42.0,64.0,78.0,24.0
cac2_hos2,27.0,63.0,71.0,28.0,74.0,21.0,264.0,254.0,264.0,356.0,295.0,76.0
hos2_rtt102,27.0,41.0,92.0,28.0,22.0,19.0,21.0,16.0,30.0,13.0,27.0,29.0
hos2_bre2,26.0,24.0,37.0,36.0,27.0,12.0,365.0,220.0,267.0,190.0,233.0,17.0
ies5_mig1,26.0,23.0,31.0,24.0,47.0,13.0,30.0,20.0,22.0,27.0,31.0,31.0
